9.141346542029125430e+02,2.302058943495460710e+02,3.233517325146441181e+03,0.000000000000000000e+00
8.980724336281574551e+02,2.733580509699402796e+02,3.171642893710797580e+03,0.000000000000000000e+00
9.319930669803817409e+02,2.537493198270016137e+02,3.138292823753969969e+03,0.000000000000000000e+00
9.491765082296487890e+02,2.329290037634731618e+02,3.187293511820978438e+03,0.000000000000000000e+00
9.150002095921773844e+02,2.457875668019248963e+02,3.131427717325572303e+03,0.000000000000000000e+00
9.114147094174346648e+02,2.456171981228737025e+02,3.136255223380829648e+03,0.000000000000000000e+00
8.710916157348846127e+02,2.409495042354425891e+02,3.147193313234372454e+03,0.000000000000000000e+00
8.857706709060453250e+02,2.522850231526563505e+02,3.153705322860944761e+03,0.000000000000000000e+00
9.178385663823254390e+02,2.523047382313940545e+02,3.111248978072967930e+03,0.000000000000000000e+00
8.872772626690438074e+02,2.417896448015310114e+02,3.099264431151122608e+03,0.000000000000000000e+00
8.986341517996248740e+02,2.466828153588837438e+02,3.138609033555962014e+03,0.000000000000000000e+00
9.069964761871930250e+02,2.559792005490793372e+02,3.090507226170431750e+03,0.000000000000000000e+00
8.846041904504927516e+02,2.124236749152382799e+02,3.141336935702067876e+03,0.000000000000000000e+00
8.760447252757107890e+02,2.426118456960400636e+02,3.101270815303620111e+03,0.000000000000000000e+00
8.765326113347113051e+02,2.712283521257396046e+02,3.128917445475704881e+03,0.000000000000000000e+00
8.692745284834498989e+02,2.723003029724287671e+02,3.096238104394381935e+03,0.000000000000000000e+00
8.904475596551727676e+02,2.189802931835872073e+02,3.106701112081218525e+03,0.000000000000000000e+00
8.816105037708767895e+02,2.453548281711181573e+02,3.101335492392749529e+03,0.000000000000000000e+00
8.780703194091501018e+02,2.489830027094445484e+02,3.130291488161887173e+03,0.000000000000000000e+00
8.965089358818460141e+02,2.537934441113051776e+02,3.091308773949416263e+03,0.000000000000000000e+00
8.869266527454982452e+02,2.559562408633231883e+02,3.112231541372945685e+03,0.000000000000000000e+00
8.673810929237497476e+02,2.402109749471333657e+02,3.117007362384593762e+03,0.000000000000000000e+00
8.499357060107612369e+02,2.500943330081448721e+02,3.091549556724494323e+03,0.000000000000000000e+00
8.774148331174889108e+02,2.298623960317040655e+02,3.057827296618405398e+03,0.000000000000000000e+00
8.720681323648971102e+02,2.392715053084967849e+02,3.102757422435787703e+03,0.000000000000000000e+00
8.677817228242728333e+02,2.312260743847857327e+02,3.094219596647654726e+03,0.000000000000000000e+00
8.475650407054748712e+02,2.469000220288615992e+02,3.053270544223288198e+03,0.000000000000000000e+00
8.602969104756029992e+02,2.473829792394172387e+02,3.104856714769200153e+03,0.000000000000000000e+00
8.360792044606836271e+02,2.390288657262408094e+02,3.123596849864969045e+03,0.000000000000000000e+00
8.592887684878774053e+02,2.564737635616298803e+02,3.072375718103442068e+03,0.000000000000000000e+00
8.296575885662845167e+02,2.006557391054398352e+02,3.069419737638341303e+03,0.000000000000000000e+00
8.368995842507215457e+02,2.073647563652677945e+02,3.099712964660609032e+03,0.000000000000000000e+00
8.568031946880477108e+02,2.230584540075329869e+02,3.116127493609890735e+03,0.000000000000000000e+00
8.467701350727802492e+02,2.413073004974871480e+02,3.074193102282262316e+03,0.000000000000000000e+00
8.529472580870461798e+02,2.343988703236634876e+02,3.092734569361425201e+03,0.000000000000000000e+00
8.413340966763170172e+02,2.224813802023831215e+02,3.101016164003005542e+03,0.000000000000000000e+00
8.289961357755605604e+02,2.342722521243802589e+02,3.072590371299921571e+03,0.000000000000000000e+00
8.161676478442969938e+02,2.436015515462929102e+02,3.038395272988985198e+03,0.000000000000000000e+00
8.127918554782585261e+02,2.210319339013358615e+02,3.064418187369268253e+03,0.000000000000000000e+00
8.281025429659639485e+02,2.476654258280840111e+02,3.060676090394296807e+03,0.000000000000000000e+00
8.103593317265065252e+02,2.309343418358137683e+02,2.991519977690224550e+03,0.000000000000000000e+00
8.277778181425264847e+02,2.169942095465474665e+02,3.024218538323746543e+03,0.000000000000000000e+00
8.387303005613259757e+02,2.035038700760345591e+02,3.074186104352838356e+03,0.000000000000000000e+00
8.217116718051898943e+02,1.969664000343076111e+02,3.068850740066944127e+03,0.000000000000000000e+00
8.209048174370456081e+02,2.141421770330293270e+02,3.043671956823474829e+03,0.000000000000000000e+00
8.010467043554230031e+02,2.015688966270801643e+02,3.026815901565120384e+03,0.000000000000000000e+00
8.165807269143175517e+02,2.413508928844704542e+02,3.061866286239670444e+03,0.000000000000000000e+00
8.397950955573031706e+02,2.164709620606968770e+02,3.016140145830629990e+03,0.000000000000000000e+00
8.048761643152371335e+02,2.270966462798042471e+02,3.054054699555244042e+03,0.000000000000000000e+00
7.869917872447056197e+02,2.049539648270555574e+02,3.003479187600699788e+03,0.000000000000000000e+00
7.959132040950707960e+02,2.588243202819564885e+02,3.001777375335864235e+03,0.000000000000000000e+00
8.060743371987480259e+02,2.402454566940315033e+02,3.022024772623582066e+03,0.000000000000000000e+00
8.062805637468555915e+02,2.133662378803507806e+02,3.083504427452179243e+03,0.000000000000000000e+00
7.995874868475633548e+02,2.215809399504478563e+02,3.057679548636326217e+03,0.000000000000000000e+00
