1.452995208326989314e+03,4.135801404080323209e+02,0.000000000000000000e+00
1.432629875734995949e+03,3.329560751332109021e+02,0.000000000000000000e+00
1.415568111723689299e+03,3.394020750253572487e+02,0.000000000000000000e+00
1.397944124890145531e+03,3.462599897840276526e+02,0.000000000000000000e+00
1.461376518227416000e+03,3.594137835431634471e+02,0.000000000000000000e+00
1.445524681279799552e+03,2.877734383694144640e+02,0.000000000000000000e+00
1.451200802468202937e+03,3.686285729607305939e+02,0.000000000000000000e+00
1.463927244387164137e+03,3.328228834512144658e+02,0.000000000000000000e+00
1.401538675806777292e+03,3.388236838951364120e+02,0.000000000000000000e+00
1.405272625108428883e+03,3.518658098344579344e+02,0.000000000000000000e+00
1.438386191629707355e+03,3.425573170774504206e+02,0.000000000000000000e+00
1.374543390236042569e+03,3.450102345393165137e+02,0.000000000000000000e+00
1.446025863511832995e+03,3.741804168447557117e+02,0.000000000000000000e+00
1.433276131647681041e+03,2.780499590805315506e+02,0.000000000000000000e+00
1.422861563387427168e+03,3.420244033881325549e+02,0.000000000000000000e+00
1.407664946640135668e+03,3.889034516986010885e+02,0.000000000000000000e+00
1.431985689123983775e+03,3.298981730128703589e+02,0.000000000000000000e+00
1.415609138754222613e+03,3.443721020826587278e+02,0.000000000000000000e+00
1.366178150224389810e+03,3.427171091946986508e+02,0.000000000000000000e+00
1.428972950384898468e+03,3.345506186417466097e+02,0.000000000000000000e+00
7.677825980102802532e+02,9.765956045049980503e+02,1.000000000000000000e+00
7.850655003903769966e+02,9.754653275099168468e+02,1.000000000000000000e+00
7.881108635171652850e+02,9.410924492428089252e+02,1.000000000000000000e+00
7.664133238599979450e+02,8.971897424817723277e+02,1.000000000000000000e+00
7.541007842524556963e+02,9.734341226070295079e+02,1.000000000000000000e+00
7.485270769539624780e+02,9.813519356098892104e+02,1.000000000000000000e+00
7.828429595485346226e+02,9.731720485549881232e+02,1.000000000000000000e+00
7.700025653893227400e+02,9.606308358731279213e+02,1.000000000000000000e+00
7.585773932565638233e+02,9.794202580874274418e+02,1.000000000000000000e+00
7.347483926844387270e+02,9.975634570324810966e+02,1.000000000000000000e+00
8.064603129334409459e+02,9.575469356063798614e+02,1.000000000000000000e+00
7.752759260778743737e+02,9.640331148553168532e+02,1.000000000000000000e+00
7.809567049874744953e+02,9.914757694146370568e+02,1.000000000000000000e+00
8.023534250932332270e+02,9.621793226004141388e+02,1.000000000000000000e+00
8.005134314268177604e+02,9.063554494069463772e+02,1.000000000000000000e+00
8.095767788138882679e+02,9.802317402769582486e+02,1.000000000000000000e+00
7.649974949992184747e+02,9.417831065393096424e+02,1.000000000000000000e+00
7.261037309229461698e+02,9.686406956783348505e+02,1.000000000000000000e+00
8.584600390740117746e+02,9.566304395832062255e+02,1.000000000000000000e+00
7.598491120706305537e+02,9.493727700076511837e+02,1.000000000000000000e+00
1.431362568078850472e+03,2.358935785010469772e+03,2.000000000000000000e+00
1.388732786916260466e+03,2.439810524543770043e+03,2.000000000000000000e+00
1.445475489867242686e+03,2.424090942026880384e+03,2.000000000000000000e+00
1.437221033460308945e+03,2.422347522265321004e+03,2.000000000000000000e+00
1.451093910845774644e+03,2.387916854511920974e+03,2.000000000000000000e+00
1.394607356841790534e+03,2.443594414392398448e+03,2.000000000000000000e+00
1.426157105890735238e+03,2.384456902854205055e+03,2.000000000000000000e+00
1.420478853795474151e+03,2.453628080656633756e+03,2.000000000000000000e+00
1.424068642818266198e+03,2.348812115554986121e+03,2.000000000000000000e+00
1.391563765086377771e+03,2.385570453700438520e+03,2.000000000000000000e+00
1.373389645420078978e+03,2.450613964861278419e+03,2.000000000000000000e+00
1.400917901047554551e+03,2.396144675301846746e+03,2.000000000000000000e+00
1.331071118038536042e+03,2.438120586347597964e+03,2.000000000000000000e+00
1.432545944672340511e+03,2.382223008704169843e+03,2.000000000000000000e+00
1.423233406120964446e+03,2.446933606946139662e+03,2.000000000000000000e+00
1.432016091995117677e+03,2.404564912971872673e+03,2.000000000000000000e+00
1.385080064134347595e+03,2.395545605455700297e+03,2.000000000000000000e+00
1.446202604282381799e+03,2.406552260232921071e+03,2.000000000000000000e+00
1.415478584647644993e+03,2.413319522567818240e+03,2.000000000000000000e+00
1.362186833676301603e+03,2.429547184214944537e+03,2.000000000000000000e+00
2.171027094281244899e+03,2.124809625317368500e+03,3.000000000000000000e+00
2.209444615115438410e+03,2.159709007569848836e+03,3.000000000000000000e+00
2.187537386770974990e+03,2.092305972320873025e+03,3.000000000000000000e+00
2.190263225985739155e+03,2.144256643879460171e+03,3.000000000000000000e+00
2.160658961497180371e+03,2.144573881723354589e+03,3.000000000000000000e+00
2.151904346870606332e+03,2.111759863220495390e+03,3.000000000000000000e+00
2.153593487576883945e+03,2.164284478084678085e+03,3.000000000000000000e+00
2.169453677560152300e+03,2.113475591108932804e+03,3.000000000000000000e+00
2.233542688651346907e+03,2.108183633045285660e+03,3.000000000000000000e+00
