5.589353331424367752e+02,6.935676125498218880e+01,0.000000000000000000e+00
6.012907545724024203e+02,5.130994001773967028e+01,0.000000000000000000e+00
5.035350685997889286e+02,-1.188084907911344175e+02,0.000000000000000000e+00
5.875984344164066897e+02,2.350003975600727557e+01,0.000000000000000000e+00
6.067473886546420090e+02,-4.036128874755478080e+01,0.000000000000000000e+00
5.713732134524133244e+02,7.583794513226621348e+01,0.000000000000000000e+00
5.905053748679349610e+02,2.267405030623712392e+01,0.000000000000000000e+00
5.564485085792662176e+02,4.828777024478128510e+01,0.000000000000000000e+00
5.732789908212899945e+02,-4.802190234865604879e+01,0.000000000000000000e+00
6.126907336618568252e+02,1.775786523777428627e+01,0.000000000000000000e+00
5.182004328331004217e+02,1.262388602142829264e+01,0.000000000000000000e+00
5.515692332657636143e+02,4.013910123392811613e+01,0.000000000000000000e+00
5.612268776573679361e+02,-6.560442528007290264e+01,0.000000000000000000e+00
5.768897141632919556e+02,1.196485880806811331e+01,0.000000000000000000e+00
5.496584407148573064e+02,1.162281179567477984e+01,0.000000000000000000e+00
5.793779286694328903e+02,-6.017045998032057952e+01,0.000000000000000000e+00
5.811267029534327548e+02,-1.485603895753916603e+01,0.000000000000000000e+00
5.397314663560138115e+02,3.027637066503046626e+01,0.000000000000000000e+00
6.154134169993471914e+02,1.871748048197859760e+01,0.000000000000000000e+00
5.997799919823041819e+02,2.481403185199130501e+00,0.000000000000000000e+00
6.279484151305657633e+02,-4.095077721467923482e-01,0.000000000000000000e+00
6.140486037218346382e+02,7.460264211262504830e+00,0.000000000000000000e+00
6.028766686270007540e+02,5.173835264911384968e+01,0.000000000000000000e+00
5.327337474944000633e+02,-3.749171269677546547e+01,0.000000000000000000e+00
5.649803704885662228e+02,1.337880007529470916e+01,0.000000000000000000e+00
5.601706455191571195e+02,7.851390137288463578e+00,0.000000000000000000e+00
5.971554584954601523e+02,3.114154000585716631e+01,0.000000000000000000e+00
5.701525158134721778e+02,4.609854586006594701e+00,0.000000000000000000e+00
5.401346382431372604e+02,-8.480134692789330586e+01,0.000000000000000000e+00
5.824086208996301366e+02,7.844223191879535761e+00,0.000000000000000000e+00
2.561986637627862251e+01,1.955612361667908544e+03,1.000000000000000000e+00
1.409317631893426181e+00,1.959327584250188920e+03,1.000000000000000000e+00
-3.642307625336808030e+01,1.992148226278393395e+03,1.000000000000000000e+00
