2.014865439912050988e+03,9.939943646832714421e+02,0.000000000000000000e+00
2.060894041662867039e+03,9.805123708209293909e+02,0.000000000000000000e+00
2.064191416397709872e+03,1.026879841794048843e+03,0.000000000000000000e+00
2.072615381781037286e+03,1.007436314301503330e+03,0.000000000000000000e+00
2.093699245031718419e+03,1.069922900278891120e+03,0.000000000000000000e+00
2.095096526527786409e+03,9.881333365998851832e+02,0.000000000000000000e+00
2.079274860320244443e+03,9.980377637751017801e+02,0.000000000000000000e+00
2.146372042618580508e+03,1.025513784638863171e+03,0.000000000000000000e+00
2.001755605747907566e+03,1.071703768243977493e+03,0.000000000000000000e+00
2.090635321330589704e+03,9.380887775881125208e+02,0.000000000000000000e+00
2.090687971425210890e+03,1.036140680606349861e+03,0.000000000000000000e+00
2.070889363075538768e+03,9.729834397402942159e+02,0.000000000000000000e+00
2.067047880821424314e+03,1.023730670690956686e+03,0.000000000000000000e+00
2.120475247157151898e+03,9.687862749272098881e+02,0.000000000000000000e+00
2.110627842443319423e+03,1.009786281940950630e+03,0.000000000000000000e+00
2.078403864726946267e+03,1.054715723006395137e+03,0.000000000000000000e+00
2.023838330168710172e+03,1.029403671996223920e+03,0.000000000000000000e+00
2.110976667731362795e+03,1.008874075639915418e+03,0.000000000000000000e+00
2.102226665569086890e+03,1.015415559437568731e+03,0.000000000000000000e+00
2.093697889541230779e+03,1.104095841754580078e+03,0.000000000000000000e+00
2.129801655980568739e+03,1.025942825851957195e+03,0.000000000000000000e+00
2.079673950123149098e+03,1.041734357719383979e+03,0.000000000000000000e+00
2.107621002229852365e+03,1.066397359527536537e+03,0.000000000000000000e+00
2.150813542260373652e+03,1.011983515209770758e+03,0.000000000000000000e+00
2.114789461140894673e+03,1.045779279520799037e+03,0.000000000000000000e+00
2.037336082307364450e+03,1.051917758068373359e+03,0.000000000000000000e+00
2.156129864457710482e+03,1.012510785982725793e+03,0.000000000000000000e+00
2.162257442350028668e+03,1.038151661522607583e+03,0.000000000000000000e+00
2.030901339812119204e+03,1.064534945682138641e+03,0.000000000000000000e+00
2.107147049115762456e+03,1.025236762278962487e+03,0.000000000000000000e+00
2.026999739212789109e+03,1.047059116632108953e+03,0.000000000000000000e+00
2.077172182846185024e+03,9.991652190861533427e+02,0.000000000000000000e+00
2.105162360694313065e+03,1.041693601880374672e+03,0.000000000000000000e+00
2.073572574971207359e+03,9.739358332548192720e+02,0.000000000000000000e+00
